----------------------0----------------------
	230
8	31
	0
8	32
	0
8	33
	303
8	34
	230
8	35
	152
8	36
	91
8	37
	219
8	38
	43
8	39
	108
8	40
	209
8	41
	209
8	42
	398
8	43
	152
8	44
	201
8	45
	230
8	46
	362
8	47
	230
8	48
	255
8	49
	230
9	10
	0
9	11
	287
9	12
	55
9	13
	170
9	14
	30
9	15
	148
9	16
	0
9	17
	0
9	18
	72
9	19
	0
9	20
	323
9	21
	91
9	22
	115
9	23
	73
9	24
	0
9	25
	102
9	26
	93
9	27
	140
9	28
	67
9	29
	75
9	30
	93
9	31
	274
9	32
	247
9	33
	0
9	34
	93
9	35
	0
9	36
	86
9	37
	93
9	38
	0
9	39
	0
9	40
	93
9	41
	93
9	42
	138
9	43
	190
9	44
	0
9	45
	93
9	46
	142
9	47
	93
9	48
	76
9	49
	93
10	11
	183
10	12
	0
10	13
	145
10	14
	0
10	15
	148
10	16
	0
10	17
	0
10	18
	145
10	19
	0
10	20
	323
10	21
	91
10	22
	115
10	23
	0
10	24
	0
10	25
	145
10	26
	145
10	27
	140
10	28
	0
10	29
	0
10	30
	145
10	31
	183
10	32
	183
10	33
	0
10	34
	145
10	35
	0
10	36
	86
10	37
	145
10	38
	0
10	39
	0
10	40
	145
10	41
	145
10	42
	61
10	43
	190
10	44
	0
10	45
	145
10	46
	61
10	47
	145
10	48
	61
10	49
	145
11	12
	239
11	13
	102
11	14
	212
11	15
	148
11	16
	261
11	17
	360
11	18
	201
11	19
	214
11	20
	247
11	21
	91
11	22
	0
11	23
	356
11	24
	360
11	25
	119
11	26
	289
11	27
	140
11	28
	268
11	29
	254
11	30
	289
11	31
	0
11	32
	0
11	33
	333
11	34
	289
11	35
	152
11	36
	91
11	37
	219
11	38
	43
11	39
	108
11	40
	255
11	41
	255
11	42
	398
11	43
	152
11	44
	201
11	45
	289
11	46
	362
11	47
	289
11	48
	255
11	49
	243
12	13
	191
12	14
	0
12	15
	148
12	16
	55
12	17
	55
12	18
	189
12	19
	55
12	20
	323
12	21
	91
12	22
	115
12	23
	55
12	24
	55
12	25
	148
12	26
	191
12	27
	140
12	28
	55
12	29
	0
12	30
	191
12	31
	239
12	32
	239
12	33
	55
12	34
	191
12	35
	0
12	36
	86
12	37
	191
12	38
	0
12	39
	0
12	40
	191
12	41
	191
12	42
	32
12	43
	190
12	44
	55
12	45
	191
12	46
	32
12	47
	191
12	48
	32
12	49
	191
13	14
	174
13	15
	148
13	16
	145
13	17
	173
13	18
	77
13	19
	102
13	20
	287
13	21
	91
13	22
	0
13	23
	211
13	24
	173
13	25
	0
13	26
	103
13	27
	140
13	28
	173
13	29
	189
13	30
	103
13	31
	102
13	32
	76
13	33
	173
13	34
	103
13	35
	150
13	36
	91
13	37
	103
13	38
	43
13	39
	108
13	40
	103
13	41
	103
13	42
	292
13	43
	154
13	44
	113
13	45
	103
13	46
	266
13	47
	103
13	48
	218
13	49
	103
14	15
	148
14	16
	30
14	17
	30
14	18
	174
14	19
	30
14	20
	323
14	21
	91
14	22
	115
14	23
	30
14	24
	30
14	25
	148
14	26
	174
14	27
	140
14	28
	30
14	29
	0
14	30
	174
14	31
	212
14	32
	212
14	33
	30
14	34
	174
14	35
	0
14	36
	86
14	37
	174
14	38
	0
14	39
	0
14	40
	174
14	41
	174
14	42
	37
14	43
	190
14	44
	30
14	45
	174
14	46
	37
14	47
	174
14	48
	37
14	49
	174
15	16
	148
15	17
	148
15	18
	148
15	19
	148
15	20
	0
15	21
	95
15	22
	148
15	23
	148
15	24
	148
15	25
	148
15	26
	148
15	27
	0
15	28
	148
15	29
	148
15	30
	148
15	31
	148
15	32
	148
15	33
	148
15	34
	148
15	35
	148
15	36
	91
15	37
	148
15	38
	54
15	39
	145
15	40
	148
15	41
	148
15	42
	148
15	43
	0
15	44
	148
15	45
	148
15	46
	148
15	47
	148
15	48
	148
15	49
	148
16	17
	0
16	18
	72
16	19
	0
16	20
	323
16	21
	91
16	22
	115
16	23
	81
16	24
	0
16	25
	102
16	26
	82
16	27
	140
16	28
	67
16	29
	75
16	30
	82
16	31
	261
16	32
	247
16	33
	0
16	34
	82
16	35
	0
16	36
	86
16	37
	82
16	38
	0
16	39
	0
16	40
	82
16	41
	82
16	42
	151
16	43
	190
16	44
	0
16	45
	82
16	46
	151
16	47
	82
16	48
	76
16	49
	82
17	18
	72
17	19
	0
17	20
	323
17	21
	91
17	22
	115
17	23
	53
17	24
	0
17	25
	102
17	26
	196
17	27
	140
17	28
	67
17	29
	75
17	30
	101
17	31
	274
17	32
	247
17	33
	0
17	34
	241
17	35
	0
17	36
	86
17	37
	177
17	38
	0
17	39
	0
17	40
	256
17	41
	256
17	42
	103
17	43
	190
17	44
	0
17	45
	59
17	46
	134
17	47
	128
17	48
	76
17	49
	96
18	19
	73
18	20
	310
18	21
	91
18	22
	0
18	23
	123
18	24
	72
18	25
	0
18	26
	0
18	27
	140
18	28
	123
18	29
	189
18	30
	0
18	31
	164
18	32
	76
18	33
	72
18	34
	0
18	35
	150
18	36
	91
18	37
	0
18	38
	43
18	39
	108
18	40
	0
18	41
	0
18	42
	233
18	43
	154
18	44
	112
18	45
	0
18	46
	233
18	47
	0
18	48
	218
18	49
	0
19	20
	323
19	21
	91
19	22
	115
19	23
	59
19	24
	0
19	25
	102
19	26
	72
19	27
	140
19	28
	59
19	29
	75
19	30
	72
19	31
	214
19	32
	214
19	33
	0
19	34
	72
19	35
	0
19	36
	86
19	37
	72
19	38
	0
19	39
	0
19	40
	72
19	41
	72
19	42
	169
19	43
	190
19	44
	0
19	45
	72
19	46
	161
19	47
	72
19	48
	76
19	49
	72
20	21
	74
20	22
	150
20	23
	323
20	24
	323
20	25
	255
20	26
	310
20	27
	0
20	28
	323
20	29
	323
20	30
	310
20	31
	247
20	32
	157
20	33
	323
20	34
	310
20	35
	313
20	36
	91
20	37
	310
20	38
	54
20	39
	145
20	40
	310
20	41
	310
20	42
	323
20	43
	0
20	44
	323
20	45
	310
20	46
	323
20	47
	310
20	48
	323
20	49
	310
21	22
	0
21	23
	91
21	24
	91
21	25
	91
21	26
	91
21	27
	86
21	28
	91
21	29
	91
21	30
	91
21	31
	91
21	32
	91
21	33
	91
21	34
	91
21	35
	91
21	36
	91
21	37
	91
21	38
	43
21	39
	91
21	40
	91
21	41
	91
21	42
	91
21	43
	74
21	44
	91
21	45
	91
21	46
	91
21	47
	91
21	48
	91
21	49
	91
22	23
	115
22	24
	115
22	25
	0
22	26
	0
22	27
	140
22	28
	115
22	29
	115
22	30
	0
22	31
	0
22	32
	0
22	33
	115
22	34
	0
22	35
	115
22	36
	91
22	37
	0
22	38
	43
22	39
	108
22	40
	0
22	41
	0
22	42
	130
22	43
	150
22	44
	115
22	45
	0
22	46
	130
22	47
	0
22	48
	130
22	49
	0
23	24
	53
23	25
	113
23	26
	165
23	27
	140
23	28
	0
23	29
	75
23	30
	125
23	31
	308
23	32
	247
23	33
	54
23	34
	165
23	35
	0
23	36
	86
23	37
	165
23	38
	0
23	39
	0
23	40
	165
23	41
	165
23	42
	57
23	43
	190
23	44
	0
23	45
	125
23	46
	72
23	47
	125
23	48
	76
23	49
	165
24	25
	102
24	26
	142
24	27
	140
24	28
	67
24	29
	75
24	30
	59
24	31
	274
24	32
	247
24	33
	0
24	34
	142
24	35
	0
24	36
	86
24	37
	142
24	38
	0
24	39
	0
24	40
	142
24	41
	142
24	42
	103
24	43
	190
24	44
	0
24	45
	59
24	46
	134
24	47
	59
24	48
	76
24	49
	96
25	26
	0
25	27
	140
25	28
	113
25	29
	148
25	30
	0
25	31
	119
25	32
	76
25	33
	102
25	34
	0
25	35
	148
25	36
	91
25	37
	0
25	38
	43
25	39
	108
25	40
	0
25	41
	0
25	42
	206
25	43
	154
25	44
	113
25	45
	0
25	46
	206
25	47
	0
25	48
	206
25	49
	0
26	27
	140
26	28
	155
26	29
	189
26	30
	86
26	31
	164
26	32
	76
26	33
	111
26	34
	0
26	35
	150
26	36
	91
26	37
	67
26	38
	43
26	39
	108
26	40
	147
26	41
	102
26	42
	221
26	43
	154
26	44
	112
26	45
	111
26	46
	233
26	47
	63
26	48
	218
26	49
	0
27	28
	140
27	29
	140
27	30
	140
27	31
	140
27	32
	140
27	33
	140
27	34
	140
27	35
	140
27	36
	91
27	37
	140
27	38
	54
27	39
	140
27	40
	140
27	41
	140
27	42
	140
27	43
	0
27	44
	140
27	45
	140
27	46
	140
27	47
	140
27	48
	140
27	49
	140
28	29
	75
28	30
	155
28	31
	268
28	32
	247
28	33
	67
28	34
	155
28	35
	0
28	36
	86
28	37
	155
28	38
	0
28	39
	0
28	40
	155
28	41
	155
28	42
	90
28	43
	190
28	44
	0
28	45
	155
28	46
	90
28	47
	155
28	48
	76
28	49
	155
29	30
	189
29	31
	254
29	32
	247
29	33
	75
29	34
	189
29	35
	0
29	36
	86
29	37
	189
29	38
	0
29	39
	0
29	40
	189
29	41
	189
29	42
	53
29	43
	190
29	44
	75
29	45
	189
29	46
	53
29	47
	189
29	48
	32
29	49
	189
30	31
	164
30	32
	76
30	33
	86
30	34
	157
30	35
	150
30	36
	91
30	37
	80
30	38
	43
30	39
	108
30	40
	243
30	41
	176
30	42
	161
30	43
	154
30	44
	112
30	45
	0
30	46
	209
30	47
	64
30	48
	218
30	49
	0
31	32
	0
31	33
	274
31	34
	164
31	35
	152
31	36
	91
31	37
	164
31	38
	43
31	39
	108
31	40
	164
31	41
	164
31	42
	346
31	43
	152
31	44
	201
31	45
	164
31	46
	346
31	47
	164
31	48
	255
31	49
	164
32	33
	247
32	34
	76
32	35
	152
32	36
	91
32	37
	76
32	38
	43
32	39
	108
32	40
	76
32	41
	76
32	42
	256
32	43
	152
32	44
	201
32	45
	76
32	46
	256
32	47
	76
32	48
	255
32	49
	76
33	34
	111
33	35
	0
33	36
	86
33	37
	111
33	38
	0
33	39
	0
33	40
	111
33	41
	111
33	42
	110
33	43
	190
33	44
	0
33	45
	86
33	46
	134
33	47
	86
33	48
	76
33	49
	96
34	35
	150
34	36
	91
34	37
	67
34	38
	43
34	39
	108
34	40
	102
34	41
	102
34	42
	221
34	43
	154
34	44
	112
34	45
	111
34	46
	233
34	47
	63
34	48
	218
34	49
	0
35	36
	86
35	37
	150
35	38
	0
35	39
	0
35	40
	150
35	41
	150
35	42
	39
35	43
	190
35	44
	0
35	45
	150
35	46
	39
35	47
	150
35	48
	39
35	49
	150
36	37
	91
36	38
	0
36	39
	86
36	40
	91
36	41
	91
36	42
	86
36	43
	91
36	44
	86
36	45
	91
36	46
	86
36	47
	91
36	48
	86
36	49
	91
37	38
	43
37	39
	108
37	40
	0
37	41
	0
37	42
	221
37	43
	154
37	44
	112
37	45
	80
37	46
	233
37	47
	80
37	48
	218
37	49
	0
38	39
	0
38	40
	43
38	41
	43
38	42
	0
38	43
	54
38	44
	0
38	45
	43
38	46
	0
38	47
	43
38	48
	0
38	49
	43
39	40
	108
39	41
	108
39	42
	45
39	43
	145
39	44
	0
39	45
	108
39	46
	45
39	47
	108
39	48
	45
39	49
	108
40	41
	0
40	42
	221
40	43
	154
40	44
	112
40	45
	132
40	46
	233
40	47
	149
40	48
	218
40	49
	0
41	42
	221
41	43
	154
41	44
	112
41	45
	132
41	46
	233
41	47
	149
41	48
	218
41	49
	0
42	43
	190
42	44
	128
42	45
	161
42	46
	0
42	47
	161
42	48
	0
42	49
	229
43	44
	190
43	45
	154
43	46
	190
43	47
	154
43	48
	190
43	49
	154
44	45
	112
44	46
	128
44	47
	112
44	48
	76
44	49
	112
45	46
	209
45	47
	0
45	48
	218
45	49
	0
46	47
	209
46	48
	0
46	49
	233
47	48
	218
47	49
	0
48	49
	218
----------------------8----------------------
0	1
	295
0	2
	112
0	3
	190
0	4
	69
0	5
	128
0	6
	191
0	7
	236
0	9
	167
0	10
	0
0	11
	60
0	12
	20
0	13
	0
0	14
	0
0	15
	381
0	16
	141
0	17
	259
0	18
	77
0	19
	91
0	20
	363
0	21
	253
0	22
	119
0	23
	187
0	24
	259
0	25
	0
0	26
	367
0	27
	339
0	28
	120
0	29
	53
0	30
	300
0	31
	51
0	32
	133
0	33
	187
0	34
	309
0	35
	52
0	36
	233
0	37
	156
0	38
	185
0	39
	91
0	40
	256
0	41
	211
0	42
	184
0	43
	281
0	44
	60
0	45
	286
0	46
	117
0	47
	297
0	48
	0
0	49
	154
2	3
	190
2	4
	167
2	5
	167
2	6
	167
2	7
	167
2	9
	112
2	10
	112
2	11
	60
2	12
	112
2	13
	112
2	14
	112
2	15
	195
2	16
	112
2	17
	0
2	18
	112
2	19
	112
2	20
	195
2	21
	167
2	22
	167
2	23
	112
2	24
	0
2	25
	112
2	26
	0
2	27
	195
2	28
	112
2	29
	112
2	30
	0
2	31
	72
2	32
	167
2	33
	112
2	34
	0
2	35
	112
2	36
	167
2	37
	0
2	38
	167
2	39
	112
2	40
	0
2	41
	0
2	42
	112
2	43
	195
2	44
	112
2	45
	0
2	46
	112
2	47
	0
2	48
	112
2	49
	0
3	4
	126
3	5
	126
3	6
	126
3	7
	126
3	9
	190
3	10
	190
3	11
	0
3	12
	190
3	13
	189
3	14
	190
3	15
	0
3	16
	190
3	17
	190
3	18
	190
3	19
	190
3	20
	0
3	21
	126
3	22
	126
3	23
	190
3	24
	190
3	25
	190
3	26
	190
3	27
	0
3	28
	190
3	29
	190
3	30
	190
3	31
	68
3	32
	126
3	33
	190
3	34
	190
3	35
	190
3	36
	126
3	37
	190
3	38
	126
3	39
	190
3	40
	190
3	41
	190
3	42
	190
3	43
	0
3	44
	190
3	45
	190
3	46
	190
3	47
	190
3	48
	190
3	49
	190
4	5
	0
4	6
	91
4	7
	91
4	9
	106
4	10
	69
4	11
	0
4	12
	69
4	13
	102
4	14
	69
4	15
	260
4	16
	106
4	17
	272
4	18
	106
4	19
	106
4	20
	247
4	21
	148
4	22
	22
4	23
	106
4	24
	272
4	25
	92
4	26
	319
4	27
	231
4	28
	106
4	29
	69
4	30
	272
4	31
	0
4	32
	0
4	33
	106
4	34
	319
4	35
	62
4	36
	91
4	37
	219
4	38
	91
4	39
	42
4	40
	256
4	41
	255
4	42
	106
4	43
	152
4	44
	106
4	45
	272
4	46
	106
4	47
	319
4	48
	69
4	49
	243
5	6
	0
5	7
	0
5	9
	128
5	10
	128
5	11
	0
5	12
	128
5	13
	102
5	14
	128
5	15
	154
5	16
	128
5	17
	253
5	18
	128
5	19
	128
5	20
	195
5	21
	0
5	22
	0
5	23
	128
5	24
	253
5	25
	128
5	26
	253
5	27
	154
5	28
	128
5	29
	128
5	30
	253
5	31
	0
5	32
	0
5	33
	128
5	34
	253
5	35
	128
5	36
	0
5	37
	219
5	38
	0
5	39
	128
5	40
	253
5	41
	253
5	42
	128
5	43
	152
5	44
	128
5	45
	253
5	46
	128
5	47
	253
5	48
	128
5	49
	243
6	7
	0
6	9
	204
6	10
	183
6	11
	0
6	12
	191
6	13
	102
6	14
	191
6	15
	160
6	16
	204
6	17
	379
6	18
	201
6	19
	204
6	20
	247
6	21
	91
6	22
	0
6	23
	204
6	24
	379
6	25
	119
6	26
	402
6	27
	160
6	28
	204
6	29
	191
6	30
	379
6	31
	0
6	32
	0
6	33
	204
6	34
	356
6	35
	152
6	36
	0
6	37
	219
6	38
	0
6	39
	108
6	40
	256
6	41
	255
6	42
	204
6	43
	152
6	44
	201
6	45
	372
6	46
	204
6	47
	369
6	48
	191
6	49
	243
7	9
	255
7	10
	183
7	11
	0
7	12
	236
7	13
	102
7	14
	212
7	15
	135
7	16
	255
7	17
	429
7	18
	201
7	19
	214
7	20
	247
7	21
	91
7	22
	0
7	23
	255
7	24
	384
7	25
	119
7	26
	430
7	27
	135
7	28
	255
7	29
	236
7	30
	429
7	31
	0
7	32
	0
7	33
	255
7	34
	356
7	35
	152
7	36
	48
7	37
	219
7	38
	43
7	39
	108
7	40
	256
7	41
	255
7	42
	255
7	43
	152
7	44
	201
7	45
	372
7	46
	255
7	47
	369
7	48
	236
7	49
	243
9	10
	135
9	11
	60
9	12
	153
9	13
	0
9	14
	152
9	15
	382
9	16
	0
9	17
	96
9	18
	65
9	19
	0
9	20
	363
9	21
	253
9	22
	119
9	23
	0
9	24
	96
9	25
	0
9	26
	175
9	27
	339
9	28
	76
9	29
	133
9	30
	96
9	31
	51
9	32
	133
9	33
	0
9	34
	175
9	35
	150
9	36
	287
9	37
	156
9	38
	218
9	39
	148
9	40
	175
9	41
	175
9	42
	0
9	43
	281
9	44
	59
9	45
	96
9	46
	76
9	47
	175
9	48
	167
9	49
	96
9	10
	135
9	11
	60
9	12
	153
9	13
	0
9	14
	152
9	15
	382
9	16
	0
9	17
	96
9	18
	65
9	19
	0
9	20
	363
9	21
	253
9	22
	119
9	23
	0
9	24
	96
9	25
	0
9	26
	175
9	27
	339
9	28
	76
9	29
	133
9	30
	96
9	31
	51
9	32
	133
9	33
	0
9	34
	175
9	35
	150
9	36
	287
9	37
	156
9	38
	218
9	39
	148
9	40
	175
9	41
	175
9	42
	0
9	43
	281
9	44
	59
9	45
	96
9	46
	76
9	47
	175
9	48
	167
9	49
	96
10	11
	60
10	12
	0
10	13
	0
10	14
	0
10	15
	353
10	16
	135
10	17
	262
10	18
	77
10	19
	91
10	20
	363
10	21
	242
10	22
	119
10	23
	135
10	24
	262
10	25
	0
10	26
	333
10	27
	339
10	28
	78
10	29
	0
10	30
	262
10	31
	51
10	32
	133
10	33
	135
10	34
	309
10	35
	0
10	36
	183
10	37
	156
10	38
	183
10	39
	0
10	40
	256
10	41
	211
10	42
	135
10	43
	281
10	44
	60
10	45
	262
10	46
	78
10	47
	297
10	48
	0
10	49
	154
11	12
	60
11	13
	60
11	14
	60
11	15
	0
11	16
	60
11	17
	60
11	18
	60
11	19
	60
11	20
	0
11	21
	0
11	22
	0
11	23
	60
11	24
	60
11	25
	60
11	26
	60
11	27
	0
11	28
	60
11	29
	60
11	30
	60
11	31
	0
11	32
	0
11	33
	60
11	34
	60
11	35
	60
11	36
	0
11	37
	60
11	38
	0
11	39
	60
11	40
	60
11	41
	60
11	42
	60
11	43
	0
11	44
	60
11	45
	60
11	46
	60
11	47
	60
11	48
	60
11	49
	60
12	13
	0
12	14
	0
12	15
	381
12	16
	141
12	17
	275
12	18
	77
12	19
	91
12	20
	363
12	21
	253
12	22
	119
12	23
	153
12	24
	267
12	25
	0
12	26
	355
12	27
	339
12	28
	96
12	29
	0
12	30
	279
12	31
	51
12	32
	133
12	33
	153
12	34
	309
12	35
	52
12	36
	229
12	37
	156
12	38
	185
12	39
	55
12	40
	256
12	41
	211
12	42
	153
12	43
	281
12	44
	60
12	45
	279
12	46
	96
12	47
	297
12	48
	20
12	49
	154
13	14
	0
13	15
	189
13	16
	0
13	17
	118
13	18
	0
13	19
	0
13	20
	189
13	21
	102
13	22
	102
13	23
	0
13	24
	118
13	25
	0
13	26
	118
13	27
	189
13	28
	0
13	29
	0
13	30
	118
13	31
	51
13	32
	102
13	33
	0
13	34
	118
13	35
	0
13	36
	102
13	37
	118
13	38
	102
13	39
	0
13	40
	118
13	41
	118
13	42
	0
13	43
	189
13	44
	0
13	45
	118
13	46
	0
13	47
	118
13	48
	0
13	49
	118
14	15
	380
14	16
	141
14	17
	280
14	18
	77
14	19
	91
14	20
	363
14	21
	253
14	22
	119
14	23
	152
14	24
	267
14	25
	0
14	26
	353
14	27
	339
14	28
	93
14	29
	0
14	30
	280
14	31
	51
14	32
	133
14	33
	152
14	34
	309
14	35
	30
14	36
	201
14	37
	156
14	38
	185
14	39
	30
14	40
	256
14	41
	211
14	42
	152
14	43
	281
14	44
	60
14	45
	280
14	46
	93
14	47
	297
14	48
	0
14	49
	154
15	16
	369
15	17
	518
15	18
	289
15	19
	360
15	20
	142
15	21
	74
15	22
	174
15	23
	384
15	24
	442
15	25
	281
15	26
	444
15	27
	0
15	28
	384
15	29
	381
15	30
	499
15	31
	68
15	32
	119
15	33
	384
15	34
	356
15	35
	313
15	36
	189
15	37
	252
15	38
	186
15	39
	268
15	40
	256
15	41
	255
15	42
	384
15	43
	0
15	44
	375
15	45
	419
15	46
	384
15	47
	398
15	48
	381
15	49
	301
16	17
	98
16	18
	65
16	19
	0
16	20
	363
16	21
	253
16	22
	119
16	23
	0
16	24
	98
16	25
	0
16	26
	177
16	27
	339
16	28
	50
16	29
	133
16	30
	98
16	31
	51
16	32
	133
16	33
	0
16	34
	177
16	35
	141
16	36
	261
16	37
	156
16	38
	218
16	39
	141
16	40
	177
16	41
	177
16	42
	0
16	43
	281
16	44
	50
16	45
	98
16	46
	50
16	47
	177
16	48
	141
16	49
	98
17	18
	89
17	19
	128
17	20
	363
17	21
	390
17	22
	290
17	23
	67
17	24
	0
17	25
	174
17	26
	145
17	27
	446
17	28
	167
17	29
	241
17	30
	101
17	31
	72
17	32
	180
17	33
	54
17	34
	163
17	35
	295
17	36
	466
17	37
	0
17	38
	390
17	39
	310
17	40
	209
17	41
	107
17	42
	110
17	43
	318
17	44
	187
17	45
	0
17	46
	157
17	47
	76
17	48
	302
17	49
	0
18	19
	65
18	20
	289
18	21
	201
18	22
	119
18	23
	65
18	24
	89
18	25
	0
18	26
	146
18	27
	289
18	28
	65
18	29
	77
18	30
	89
18	31
	51
18	32
	133
18	33
	65
18	34
	146
18	35
	77
18	36
	201
18	37
	146
18	38
	201
18	39
	77
18	40
	146
18	41
	146
18	42
	65
18	43
	281
18	44
	65
18	45
	89
18	46
	65
18	47
	146
18	48
	77
18	49
	89
19	20
	360
19	21
	231
19	22
	119
19	23
	0
19	24
	128
19	25
	0
19	26
	202
19	27
	339
19	28
	0
19	29
	91
19	30
	128
19	31
	51
19	32
	133
19	33
	0
19	34
	202
19	35
	91
19	36
	214
19	37
	156
19	38
	214
19	39
	91
19	40
	202
19	41
	202
19	42
	0
19	43
	281
19	44
	0
19	45
	128
19	46
	0
19	47
	202
19	48
	91
19	49
	128
20	21
	225
20	22
	247
20	23
	363
20	24
	363
20	25
	290
20	26
	363
20	27
	142
20	28
	363
20	29
	363
20	30
	363
20	31
	68
20	32
	126
20	33
	363
20	34
	356
20	35
	363
20	36
	247
20	37
	252
20	38
	247
20	39
	363
20	40
	256
20	41
	255
20	42
	363
20	43
	129
20	44
	363
20	45
	363
20	46
	363
20	47
	363
20	48
	363
20	49
	301
21	22
	55
21	23
	253
21	24
	384
21	25
	129
21	26
	390
21	27
	74
21	28
	253
21	29
	253
21	30
	390
21	31
	0
21	32
	0
21	33
	253
21	34
	356
21	35
	216
21	36
	104
21	37
	219
21	38
	104
21	39
	176
21	40
	256
21	41
	255
21	42
	253
21	43
	97
21	44
	232
21	45
	372
21	46
	253
21	47
	369
21	48
	253
21	49
	243
22	23
	119
22	24
	290
22	25
	119
22	26
	302
22	27
	174
22	28
	119
22	29
	119
22	30
	290
22	31
	0
22	32
	0
22	33
	119
22	34
	302
22	35
	119
22	36
	0
22	37
	219
22	38
	0
22	39
	116
22	40
	256
22	41
	255
22	42
	119
22	43
	152
22	44
	119
22	45
	290
22	46
	119
22	47
	302
22	48
	119
22	49
	243
23	24
	70
23	25
	0
23	26
	238
23	27
	339
23	28
	83
23	29
	133
23	30
	125
23	31
	51
23	32
	133
23	33
	30
23	34
	238
23	35
	150
23	36
	298
23	37
	156
23	38
	218
23	39
	148
23	40
	238
23	41
	211
23	42
	0
23	43
	281
23	44
	59
23	45
	125
23	46
	85
23	47
	192
23	48
	185
23	49
	98
24	25
	174
24	26
	145
24	27
	442
24	28
	167
24	29
	241
24	30
	59
24	31
	72
24	32
	180
24	33
	54
24	34
	163
24	35
	267
24	36
	384
24	37
	0
24	38
	384
24	39
	267
24	40
	200
24	41
	107
24	42
	67
24	43
	318
24	44
	175
24	45
	0
24	46
	162
24	47
	76
24	48
	267
24	49
	0
25	26
	213
25	27
	281
25	28
	0
25	29
	0
25	30
	174
25	31
	51
25	32
	133
25	33
	0
25	34
	213
25	35
	0
25	36
	119
25	37
	156
25	38
	119
25	39
	0
25	40
	213
25	41
	211
25	42
	0
25	43
	281
25	44
	0
25	45
	174
25	46
	0
25	47
	213
25	48
	0
25	49
	154
26	27
	444
26	28
	268
26	29
	333
26	30
	86
26	31
	72
26	32
	180
26	33
	184
26	34
	0
26	35
	360
26	36
	430
26	37
	0
26	38
	424
26	39
	367
26	40
	147
26	41
	62
26	42
	271
26	43
	318
26	44
	260
26	45
	145
26	46
	314
26	47
	73
26	48
	367
26	49
	80
27	28
	339
27	29
	339
27	30
	446
27	31
	68
27	32
	119
27	33
	339
27	34
	356
27	35
	313
27	36
	167
27	37
	252
27	38
	167
27	39
	268
27	40
	256
27	41
	255
27	42
	339
27	43
	0
27	44
	339
27	45
	419
27	46
	339
27	47
	398
27	48
	339
27	49
	301
28	29
	76
28	30
	188
28	31
	51
28	32
	133
28	33
	83
28	34
	268
28	35
	122
28	36
	268
28	37
	156
28	38
	218
28	39
	122
28	40
	256
28	41
	211
28	42
	83
28	43
	281
28	44
	0
28	45
	188
28	46
	0
28	47
	260
28	48
	122
28	49
	139
29	30
	255
29	31
	51
29	32
	133
29	33
	133
29	34
	309
29	35
	52
29	36
	233
29	37
	156
29	38
	185
29	39
	75
29	40
	256
29	41
	211
29	42
	133
29	43
	281
29	44
	60
29	45
	255
29	46
	76
29	47
	297
29	48
	32
29	49
	154
30	31
	72
30	32
	180
30	33
	86
30	34
	163
30	35
	295
30	36
	466
30	37
	0
30	38
	390
30	39
	310
30	40
	209
30	41
	107
30	42
	161
30	43
	318
30	44
	187
30	45
	0
30	46
	209
30	47
	64
30	48
	311
30	49
	0
31	32
	0
31	33
	51
31	34
	72
31	35
	51
31	36
	0
31	37
	72
31	38
	0
31	39
	51
31	40
	72
31	41
	72
31	42
	51
31	43
	68
31	44
	51
31	45
	72
31	46
	51
31	47
	72
31	48
	51
31	49
	72
32	33
	133
32	34
	180
32	35
	133
32	36
	0
32	37
	180
32	38
	0
32	39
	133
32	40
	180
32	41
	180
32	42
	133
32	43
	119
32	44
	133
32	45
	180
32	46
	133
32	47
	180
32	48
	133
32	49
	180
33	34
	184
33	35
	150
33	36
	298
33	37
	156
33	38
	218
33	39
	148
33	40
	184
33	41
	184
33	42
	30
33	43
	281
33	44
	59
33	45
	86
33	46
	121
33	47
	164
33	48
	185
33	49
	96
34	35
	309
34	36
	356
34	37
	0
34	38
	356
34	39
	309
34	40
	102
34	41
	62
34	42
	292
34	43
	318
34	44
	260
34	45
	163
34	46
	309
34	47
	0
34	48
	309
34	49
	80
35	36
	133
35	37
	156
35	38
	133
35	39
	0
35	40
	256
35	41
	211
35	42
	150
35	43
	281
35	44
	60
35	45
	286
35	46
	122
35	47
	297
35	48
	52
35	49
	154
36	37
	219
36	38
	0
36	39
	93
36	40
	256
36	41
	255
36	42
	298
36	43
	152
36	44
	201
36	45
	372
36	46
	298
36	47
	369
36	48
	229
36	49
	243
37	38
	219
37	39
	156
37	40
	0
37	41
	0
37	42
	156
37	43
	252
37	44
	156
37	45
	0
37	46
	156
37	47
	0
37	48
	156
37	49
	0
38	39
	93
38	40
	256
38	41
	255
38	42
	218
38	43
	152
38	44
	201
38	45
	372
38	46
	218
38	47
	369
38	48
	185
38	49
	243
39	40
	256
39	41
	211
39	42
	148
39	43
	270
39	44
	60
39	45
	286
39	46
	148
39	47
	297
39	48
	76
39	49
	154
40	41
	0
40	42
	256
40	43
	256
40	44
	256
40	45
	168
40	46
	256
40	47
	147
40	48
	256
40	49
	80
41	42
	211
41	43
	255
41	44
	211
41	45
	107
41	46
	211
41	47
	62
41	48
	211
41	49
	80
42	43
	281
42	44
	59
42	45
	128
42	46
	63
42	47
	192
42	48
	185
42	49
	98
43	44
	281
43	45
	318
43	46
	281
43	47
	318
43	48
	281
43	49
	301
44	45
	187
44	46
	0
44	47
	260
44	48
